Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,DBSCAN_Cluster,Persona
14086.0,98,1,39.95,2,1,1,211,Lost Customers,1,0,Loyal Customers
14087.0,40,3,608.0,3,3,3,333,Lost Customers,1,0,Loyal Customers
14088.0,23,6,11984.53,4,4,5,445,Champions,1,0,Loyal Customers
14091.0,290,2,9530.08,1,2,5,125,Cannot Lose Them,0,0,VIP Customers
14092.0,8,11,3146.64,5,5,5,555,Champions,1,0,Loyal Customers
14094.0,75,2,310.82,2,2,2,222,Lost Customers,1,0,Loyal Customers
14095.0,358,1,2.95,1,1,1,111,Lost Customers,0,0,VIP Customers
14097.0,117,2,422.86,2,2,2,222,Lost Customers,1,0,Loyal Customers
14099.0,11,10,2592.74,5,5,5,555,Champions,1,0,Loyal Customers
14101.0,24,8,3965.34,4,5,5,455,Champions,1,0,Loyal Customers
14104.0,25,3,527.3199999999999,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
14105.0,30,7,4443.65,4,4,5,445,Champions,1,0,Loyal Customers
14106.0,373,1,214.8,1,1,1,111,Lost Customers,0,0,VIP Customers
14107.0,73,5,2165.2200000000003,2,4,5,245,At Risk,1,0,Loyal Customers
14108.0,367,2,447.05,1,2,2,122,Lost Customers,0,0,VIP Customers
14110.0,71,22,7287.95,2,5,5,255,At Risk,1,0,Loyal Customers
14112.0,87,15,2750.34,2,5,5,255,At Risk,1,0,Loyal Customers
14113.0,11,23,4778.83,5,5,5,555,Champions,1,0,Loyal Customers
14114.0,31,5,977.56,4,4,4,444,Champions,1,0,Loyal Customers
14115.0,137,2,622.6700000000001,2,2,3,223,Lost Customers,1,0,Loyal Customers
14118.0,64,1,458.45,3,1,2,312,Promising Customers,1,0,Loyal Customers
14119.0,11,2,183.37,5,2,1,521,Potential Loyalists,1,0,Loyal Customers
14122.0,30,5,309.77,4,4,2,442,Loyal Customers,1,0,Loyal Customers
14123.0,369,1,436.18,1,1,2,112,Lost Customers,0,0,VIP Customers
14126.0,80,1,466.33,2,1,2,212,Lost Customers,1,0,Loyal Customers
14127.0,16,3,1190.37,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
14128.0,179,2,271.86,1,2,2,122,Lost Customers,0,0,VIP Customers
14129.0,35,4,1467.48,3,3,4,334,Lost Customers,1,0,Loyal Customers
14130.0,11,3,1377.86,5,3,4,534,Potential Loyalists,1,0,Loyal Customers
14131.0,284,1,168.22,1,1,1,111,Lost Customers,0,0,VIP Customers
14133.0,369,1,305.5,1,1,2,112,Lost Customers,0,0,VIP Customers
14134.0,18,15,11123.35,4,5,5,455,Champions,1,0,Loyal Customers
14135.0,3,12,4914.74,5,5,5,555,Champions,1,0,Loyal Customers
14136.0,36,7,1553.96,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14137.0,317,2,294.1,1,2,2,122,Lost Customers,0,0,VIP Customers
14139.0,126,3,670.98,2,3,3,233,At Risk,1,0,Loyal Customers
14142.0,9,4,655.94,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
14144.0,122,1,30.6,2,1,1,211,Lost Customers,1,0,Loyal Customers
14145.0,95,3,3857.85,2,3,5,235,At Risk,1,0,Loyal Customers
14146.0,19,7,5259.3,4,4,5,445,Champions,1,0,Loyal Customers
14147.0,24,9,1550.9,4,5,4,454,Champions,1,0,Loyal Customers
14148.0,50,1,309.09000000000003,3,1,2,312,Promising Customers,1,0,Loyal Customers
14151.0,309,3,666.7,1,3,3,133,At Risk,0,0,VIP Customers
14152.0,23,6,1364.35,4,4,4,444,Champions,1,0,Loyal Customers
14153.0,119,1,233.4,2,1,1,211,Lost Customers,1,0,Loyal Customers
14154.0,17,8,4917.98,4,5,5,455,Champions,1,0,Loyal Customers
14156.0,7,138,183163.55,5,5,5,555,Champions,2,-1,Occasional Buyers
14157.0,25,3,553.8000000000001,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
14159.0,15,11,2879.03,4,5,5,455,Champions,1,0,Loyal Customers
14160.0,246,7,8421.47,1,4,5,145,At Risk,0,0,VIP Customers
14161.0,5,5,2182.46,5,4,5,545,Champions,1,0,Loyal Customers
14163.0,98,1,148.71,2,1,1,211,Lost Customers,1,0,Loyal Customers
14166.0,141,2,251.15,2,2,2,222,Lost Customers,0,0,VIP Customers
14167.0,100,4,711.7,2,3,3,233,At Risk,1,0,Loyal Customers
14168.0,56,3,305.9,3,3,2,332,Lost Customers,1,0,Loyal Customers
14169.0,66,2,621.51,3,2,3,323,Promising Customers,1,0,Loyal Customers
14170.0,11,3,570.18,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
14171.0,366,1,135.0,1,1,1,111,Lost Customers,0,0,VIP Customers
14172.0,241,4,356.27,1,3,2,132,At Risk,0,0,VIP Customers
14173.0,277,3,116.11,1,3,1,131,At Risk,0,0,VIP Customers
14175.0,16,10,4242.38,4,5,5,455,Champions,1,0,Loyal Customers
14176.0,3,2,339.11,5,2,2,522,Potential Loyalists,1,0,Loyal Customers
14177.0,17,9,1660.23,4,5,4,454,Champions,1,0,Loyal Customers
14180.0,8,12,1469.98,5,5,4,554,Champions,1,0,Loyal Customers
14181.0,46,2,308.35,3,2,2,322,Promising Customers,1,0,Loyal Customers
14182.0,79,5,660.07,2,4,3,243,At Risk,1,0,Loyal Customers
14183.0,47,2,278.34000000000003,3,2,2,322,Promising Customers,1,0,Loyal Customers
14186.0,63,5,1550.63,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14187.0,109,1,123.5,2,1,1,211,Lost Customers,1,0,Loyal Customers
14189.0,4,2,1160.31,5,2,4,524,Potential Loyalists,1,0,Loyal Customers
14190.0,302,1,79.9,1,1,1,111,Lost Customers,0,0,VIP Customers
14191.0,30,3,53.4,4,3,1,431,Potential Loyalists,1,0,Loyal Customers
14192.0,24,1,293.74,4,1,2,412,Promising Customers,1,0,Loyal Customers
14193.0,32,1,356.8,4,1,2,412,Promising Customers,1,0,Loyal Customers
14194.0,28,22,7226.12,4,5,5,455,Champions,1,0,Loyal Customers
14195.0,71,7,1418.54,2,4,4,244,At Risk,1,0,Loyal Customers
14197.0,46,1,390.05,3,1,2,312,Promising Customers,1,0,Loyal Customers
14198.0,36,6,864.08,3,4,3,343,Loyal Customers,1,0,Loyal Customers
14199.0,36,5,731.0999999999999,3,4,3,343,Loyal Customers,1,0,Loyal Customers
14200.0,253,1,379.2,1,1,2,112,Lost Customers,0,0,VIP Customers
14201.0,45,3,446.1,3,3,2,332,Lost Customers,1,0,Loyal Customers
14202.0,17,3,847.76,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
14203.0,33,1,339.34,4,1,2,412,Promising Customers,1,0,Loyal Customers
14204.0,58,3,874.22,3,3,3,333,Lost Customers,1,0,Loyal Customers
14205.0,1,9,1689.6,5,5,4,554,Champions,1,0,Loyal Customers
14206.0,16,3,836.9499999999999,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
14207.0,323,1,157.8,1,1,1,111,Lost Customers,0,0,VIP Customers
14208.0,187,1,415.31,1,1,2,112,Lost Customers,0,0,VIP Customers
14209.0,21,12,2870.24,4,5,5,455,Champions,1,0,Loyal Customers
14210.0,7,15,3913.43,5,5,5,555,Champions,1,0,Loyal Customers
14211.0,47,13,2093.39,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14212.0,81,1,1119.66,2,1,4,214,Cannot Lose Them,1,0,Loyal Customers
14215.0,4,4,1626.61,5,3,4,534,Potential Loyalists,1,0,Loyal Customers
14216.0,45,2,303.09,3,2,2,322,Promising Customers,1,0,Loyal Customers
14217.0,1,11,1281.51,5,5,4,554,Champions,1,0,Loyal Customers
14219.0,45,2,543.89,3,2,3,323,Promising Customers,1,0,Loyal Customers
14220.0,203,2,882.5999999999999,1,2,3,123,Lost Customers,0,0,VIP Customers
14221.0,85,9,3078.74,2,5,5,255,At Risk,1,0,Loyal Customers
14224.0,26,5,831.98,4,4,3,443,Loyal Customers,1,0,Loyal Customers
14225.0,70,5,2009.17,2,4,4,244,At Risk,1,0,Loyal Customers
14226.0,71,2,766.14,2,2,3,223,Lost Customers,1,0,Loyal Customers
14227.0,50,7,3011.6,3,4,5,345,Loyal Customers,1,0,Loyal Customers
14228.0,73,3,745.5,2,3,3,233,At Risk,1,0,Loyal Customers
14229.0,39,6,1018.39,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14230.0,71,3,979.8,2,3,4,234,At Risk,1,0,Loyal Customers
14231.0,86,1,309.91,2,1,2,212,Lost Customers,1,0,Loyal Customers
14233.0,10,5,1319.45,5,4,4,544,Champions,1,0,Loyal Customers
14235.0,134,4,1573.13,2,3,4,234,At Risk,1,0,Loyal Customers
14236.0,8,6,1241.88,5,4,4,544,Champions,1,0,Loyal Customers
14237.0,9,3,466.04,5,3,2,532,Potential Loyalists,1,0,Loyal Customers
14238.0,298,2,287.38,1,2,2,122,Lost Customers,0,0,VIP Customers
14239.0,67,11,1880.22,3,5,4,354,Loyal Customers,1,0,Loyal Customers
14240.0,59,1,357.15,3,1,2,312,Promising Customers,1,0,Loyal Customers
14241.0,332,1,120.0,1,1,1,111,Lost Customers,0,0,VIP Customers
14243.0,1,10,4829.4800000000005,5,5,5,555,Champions,1,0,Loyal Customers
14244.0,295,2,354.82,1,2,2,122,Lost Customers,0,0,VIP Customers
14247.0,40,5,613.84,3,4,3,343,Loyal Customers,1,0,Loyal Customers
14248.0,95,2,730.37,2,2,3,223,Lost Customers,1,0,Loyal Customers
14249.0,46,12,5400.461,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14252.0,17,1,350.99,4,1,2,412,Promising Customers,1,0,Loyal Customers
14253.0,129,2,363.4,2,2,2,222,Lost Customers,1,0,Loyal Customers
14254.0,68,1,601.03,2,1,3,213,Lost Customers,1,0,Loyal Customers
14256.0,127,6,1449.08,2,4,4,244,At Risk,1,0,Loyal Customers
14257.0,16,4,2854.73,4,3,5,435,Potential Loyalists,1,0,Loyal Customers
14258.0,24,22,18377.27,4,5,5,455,Champions,1,0,Loyal Customers
14260.0,107,3,824.28,2,3,3,233,At Risk,1,0,Loyal Customers
14263.0,59,1,322.93,3,1,2,312,Promising Customers,1,0,Loyal Customers
14264.0,8,6,1141.89,5,4,4,544,Champions,1,0,Loyal Customers
14265.0,100,2,843.17,2,2,3,223,Lost Customers,1,0,Loyal Customers
14266.0,64,1,40.56,3,1,1,311,Promising Customers,1,0,Loyal Customers
14268.0,106,1,354.85,2,1,2,212,Lost Customers,1,0,Loyal Customers
14269.0,71,2,261.68,2,2,2,222,Lost Customers,1,0,Loyal Customers
14271.0,45,1,101.86,3,1,1,311,Promising Customers,1,0,Loyal Customers
14272.0,198,2,482.85,1,2,2,122,Lost Customers,0,0,VIP Customers
14274.0,322,1,256.6,1,1,2,112,Lost Customers,0,0,VIP Customers
14275.0,31,6,1189.38,4,4,4,444,Champions,1,0,Loyal Customers
14276.0,36,8,909.93,3,5,3,353,Loyal Customers,1,0,Loyal Customers
14277.0,47,10,367.4699999999999,3,5,2,352,Loyal Customers,1,0,Loyal Customers
14278.0,45,1,205.83,3,1,1,311,Promising Customers,1,0,Loyal Customers
14279.0,156,2,191.86,2,2,1,221,Lost Customers,0,0,VIP Customers
14281.0,44,1,245.15,3,1,1,311,Promising Customers,1,0,Loyal Customers
14282.0,3,12,4115.32,5,5,5,555,Champions,1,0,Loyal Customers
14283.0,99,4,628.4399999999999,2,3,3,233,At Risk,1,0,Loyal Customers
14284.0,289,1,704.4,1,1,3,113,Lost Customers,0,0,VIP Customers
14285.0,149,5,1248.63,2,4,4,244,At Risk,0,0,VIP Customers
14286.0,35,7,3800.89,3,4,5,345,Loyal Customers,1,0,Loyal Customers
14290.0,49,8,1901.48,3,5,4,354,Loyal Customers,1,0,Loyal Customers
14291.0,16,13,3971.1,4,5,5,455,Champions,1,0,Loyal Customers
14292.0,38,13,4068.57,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14293.0,4,7,2127.77,5,4,5,545,Champions,1,0,Loyal Customers
14294.0,43,1,375.34,3,1,2,312,Promising Customers,1,0,Loyal Customers
14295.0,74,6,2161.36,2,4,5,245,At Risk,1,0,Loyal Customers
14296.0,49,3,448.45,3,3,2,332,Lost Customers,1,0,Loyal Customers
14298.0,11,39,39626.87,5,5,5,555,Champions,3,-1,Churn Risk
14299.0,1,25,9972.42,5,5,5,555,Champions,1,0,Loyal Customers
14301.0,45,5,1324.19,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14302.0,66,3,742.9000000000001,3,3,3,333,Lost Customers,1,0,Loyal Customers
14303.0,43,2,277.94,3,2,2,322,Promising Customers,1,0,Loyal Customers
14304.0,15,3,1326.71,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
14306.0,14,4,1058.0800000000002,5,3,4,534,Potential Loyalists,1,0,Loyal Customers
14307.0,9,6,2067.36,5,4,4,544,Champions,1,0,Loyal Customers
14309.0,49,2,1428.28,3,2,4,324,Promising Customers,1,0,Loyal Customers
14310.0,68,1,492.1,2,1,2,212,Lost Customers,1,0,Loyal Customers
14311.0,203,1,206.19,1,1,1,111,Lost Customers,0,0,VIP Customers
14312.0,14,5,1478.7,5,4,4,544,Champions,1,0,Loyal Customers
14314.0,49,2,101.9,3,2,1,321,Promising Customers,1,0,Loyal Customers
14315.0,169,3,711.74,2,3,3,233,At Risk,0,0,VIP Customers
14316.0,58,6,1355.34,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14318.0,96,1,158.02,2,1,1,211,Lost Customers,1,0,Loyal Customers
14319.0,60,2,476.9500000000001,3,2,2,322,Promising Customers,1,0,Loyal Customers
14320.0,182,4,861.01,1,3,3,133,At Risk,0,0,VIP Customers
14321.0,64,3,667.83,3,3,3,333,Lost Customers,1,0,Loyal Customers
14322.0,63,6,384.3,3,4,2,342,Loyal Customers,1,0,Loyal Customers
14324.0,45,2,701.61,3,2,3,323,Promising Customers,1,0,Loyal Customers
14325.0,205,1,245.48,1,1,2,112,Lost Customers,0,0,VIP Customers
14326.0,99,2,757.13,2,2,3,223,Lost Customers,1,0,Loyal Customers
14327.0,18,5,1583.28,4,4,4,444,Champions,1,0,Loyal Customers
14329.0,11,14,4806.78,5,5,5,555,Champions,1,0,Loyal Customers
14330.0,259,1,200.63,1,1,1,111,Lost Customers,0,0,VIP Customers
14332.0,17,2,1077.2,4,2,4,424,Potential Loyalists,1,0,Loyal Customers
14334.0,61,5,1753.52,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14338.0,172,1,339.88,1,1,2,112,Lost Customers,0,0,VIP Customers
14339.0,64,1,310.75,3,1,2,312,Promising Customers,1,0,Loyal Customers
14341.0,56,11,2277.09,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14342.0,68,3,235.03,2,3,1,231,At Risk,1,0,Loyal Customers
14343.0,57,4,1079.66,3,3,4,334,Lost Customers,1,0,Loyal Customers
14344.0,3,14,2443.77,5,5,5,555,Champions,1,0,Loyal Customers
14346.0,61,3,1294.17,3,3,4,334,Lost Customers,1,0,Loyal Customers
14347.0,372,1,82.6,1,1,1,111,Lost Customers,0,0,VIP Customers
14350.0,16,2,689.1,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
14353.0,46,2,285.9,3,2,2,322,Promising Customers,1,0,Loyal Customers
14355.0,1,3,840.0500000000001,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
14358.0,25,3,384.3,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
14361.0,214,1,214.71,1,1,1,111,Lost Customers,0,0,VIP Customers
14363.0,38,2,227.47000000000003,3,2,1,321,Promising Customers,1,0,Loyal Customers
14365.0,30,2,634.68,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
14366.0,161,1,136.0,2,1,1,211,Lost Customers,0,0,VIP Customers
14369.0,278,2,469.13,1,2,2,122,Lost Customers,0,0,VIP Customers
14370.0,86,9,1092.13,2,5,4,254,At Risk,1,0,Loyal Customers
14372.0,79,3,830.1800000000001,2,3,3,233,At Risk,1,0,Loyal Customers
14374.0,177,1,108.0,1,1,1,111,Lost Customers,0,0,VIP Customers
14375.0,86,2,871.26,2,2,3,223,Lost Customers,1,0,Loyal Customers
14376.0,319,1,215.46,1,1,1,111,Lost Customers,0,0,VIP Customers
14378.0,257,1,131.25,1,1,1,111,Lost Customers,0,0,VIP Customers
14379.0,29,2,917.06,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
14381.0,87,1,423.26,2,1,2,212,Lost Customers,1,0,Loyal Customers
14382.0,26,2,572.19,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
14384.0,136,1,58.5,2,1,1,211,Lost Customers,1,0,Loyal Customers
14388.0,2,12,3417.26,5,5,5,555,Champions,1,0,Loyal Customers
14389.0,60,6,821.35,3,4,3,343,Loyal Customers,1,0,Loyal Customers
14390.0,8,7,1715.01,5,4,4,544,Champions,1,0,Loyal Customers
14391.0,212,1,135.6,1,1,1,111,Lost Customers,0,0,VIP Customers
14392.0,68,1,266.4,2,1,2,212,Lost Customers,1,0,Loyal Customers
14394.0,200,1,93.8,1,1,1,111,Lost Customers,0,0,VIP Customers
14395.0,8,13,4619.3,5,5,5,555,Champions,1,0,Loyal Customers
14396.0,7,6,1591.74,5,4,4,544,Champions,1,0,Loyal Customers
14398.0,37,2,707.79,3,2,3,323,Promising Customers,1,0,Loyal Customers
14399.0,30,9,2093.21,4,5,5,455,Champions,1,0,Loyal Customers
14400.0,36,3,1143.3,3,3,4,334,Lost Customers,1,0,Loyal Customers
14401.0,60,11,2663.42,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14402.0,288,1,285.6,1,1,2,112,Lost Customers,0,0,VIP Customers
14403.0,219,4,396.45,1,3,2,132,At Risk,0,0,VIP Customers
14404.0,5,9,1344.64,5,5,4,554,Champions,1,0,Loyal Customers
14405.0,22,1,195.0,4,1,1,411,Promising Customers,1,0,Loyal Customers
14408.0,107,4,1503.2400000000002,2,3,4,234,At Risk,1,0,Loyal Customers
14409.0,4,6,1545.44,5,4,4,544,Champions,1,0,Loyal Customers
14410.0,12,2,1531.63,5,2,4,524,Potential Loyalists,1,0,Loyal Customers
14412.0,60,1,656.16,3,1,3,313,Promising Customers,1,0,Loyal Customers
14413.0,46,3,643.47,3,3,3,333,Lost Customers,1,0,Loyal Customers
14414.0,10,1,902.35,5,1,3,513,New Customers,1,0,Loyal Customers
14415.0,15,14,6036.77,4,5,5,455,Champions,1,0,Loyal Customers
14417.0,23,1,524.65,4,1,3,413,Promising Customers,1,0,Loyal Customers
14419.0,18,1,202.85,4,1,1,411,Promising Customers,1,0,Loyal Customers
14420.0,32,5,1241.85,4,4,4,444,Champions,1,0,Loyal Customers
14421.0,148,5,1643.51,2,4,4,244,At Risk,0,0,VIP Customers
14422.0,10,15,5937.28,5,5,5,555,Champions,1,0,Loyal Customers
14423.0,60,3,649.76,3,3,3,333,Lost Customers,1,0,Loyal Customers
14425.0,63,5,635.89,3,4,3,343,Loyal Customers,1,0,Loyal Customers
14426.0,29,11,7185.07,4,5,5,455,Champions,1,0,Loyal Customers
14427.0,130,2,900.1800000000001,2,2,3,223,Lost Customers,1,0,Loyal Customers
14429.0,39,1,516.28,3,1,3,313,Promising Customers,1,0,Loyal Customers
14430.0,147,5,956.4,2,4,3,243,At Risk,0,0,VIP Customers
14431.0,15,3,2143.84,4,3,5,435,Potential Loyalists,1,0,Loyal Customers
14433.0,101,1,280.7,2,1,2,212,Lost Customers,1,0,Loyal Customers
14435.0,137,1,90.42,2,1,1,211,Lost Customers,0,0,VIP Customers
14436.0,189,1,182.64,1,1,1,111,Lost Customers,0,0,VIP Customers
14437.0,1,6,850.84,5,4,3,543,Loyal Customers,1,0,Loyal Customers
14439.0,79,4,6781.8,2,3,5,235,At Risk,1,0,Loyal Customers
14440.0,1,11,4169.15,5,5,5,555,Champions,1,0,Loyal Customers
14441.0,1,10,2816.45,5,5,5,555,Champions,1,0,Loyal Customers
14442.0,50,7,3727.4,3,4,5,345,Loyal Customers,1,0,Loyal Customers
14443.0,4,4,950.7,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
14444.0,92,1,120.44,2,1,1,211,Lost Customers,1,0,Loyal Customers
14445.0,91,1,221.65,2,1,1,211,Lost Customers,1,0,Loyal Customers
14446.0,22,1,189.93,4,1,1,411,Promising Customers,1,0,Loyal Customers
14447.0,36,1,548.5,3,1,3,313,Promising Customers,1,0,Loyal Customers
14449.0,8,5,1555.4,5,4,4,544,Champions,1,0,Loyal Customers
14450.0,15,4,645.19,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
14451.0,25,16,2571.6,4,5,5,455,Champions,1,0,Loyal Customers
14452.0,31,2,399.9,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
14454.0,12,6,970.7,5,4,4,544,Champions,1,0,Loyal Customers
14455.0,68,5,584.37,2,4,3,243,At Risk,1,0,Loyal Customers
14458.0,16,1,228.07,4,1,1,411,Promising Customers,1,0,Loyal Customers
14459.0,169,2,3501.221,2,2,5,225,Cannot Lose Them,0,0,VIP Customers
14460.0,32,8,536.26,4,5,3,453,Loyal Customers,1,0,Loyal Customers
14461.0,18,11,4557.95,4,5,5,455,Champions,1,0,Loyal Customers
14462.0,68,1,262.24,2,1,2,212,Lost Customers,1,0,Loyal Customers
14463.0,135,1,256.95,2,1,2,212,Lost Customers,1,0,Loyal Customers
14464.0,204,2,111.0,1,2,1,121,Lost Customers,0,0,VIP Customers
14465.0,64,8,2887.4100000000003,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14466.0,8,7,2374.5,5,4,5,545,Champions,1,0,Loyal Customers
14467.0,25,8,1606.98,4,5,4,454,Champions,1,0,Loyal Customers
14468.0,369,1,204.24,1,1,1,111,Lost Customers,0,0,VIP Customers
14469.0,52,4,2093.46,3,3,5,335,Lost Customers,1,0,Loyal Customers
14470.0,66,1,250.85,3,1,2,312,Promising Customers,1,0,Loyal Customers
14471.0,227,2,400.95,1,2,2,122,Lost Customers,0,0,VIP Customers
14472.0,325,1,266.05,1,1,2,112,Lost Customers,0,0,VIP Customers
14474.0,215,1,711.23,1,1,3,113,Lost Customers,0,0,VIP Customers
14475.0,44,1,225.3,3,1,1,311,Promising Customers,1,0,Loyal Customers
14477.0,72,5,652.8,2,4,3,243,At Risk,1,0,Loyal Customers
14478.0,18,4,1276.66,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
14479.0,1,3,982.86,5,3,4,534,Potential Loyalists,1,0,Loyal Customers
14480.0,38,4,1016.22,3,3,4,334,Lost Customers,1,0,Loyal Customers
14481.0,43,4,1272.01,3,3,4,334,Lost Customers,1,0,Loyal Customers
14482.0,15,8,2118.25,4,5,5,455,Champions,1,0,Loyal Customers
14483.0,372,1,120.0,1,1,1,111,Lost Customers,0,0,VIP Customers
14484.0,37,3,749.0600000000001,3,3,3,333,Lost Customers,1,0,Loyal Customers
14486.0,147,2,175.5,2,2,1,221,Lost Customers,0,0,VIP Customers
14487.0,4,3,213.14,5,3,1,531,Potential Loyalists,1,0,Loyal Customers
14489.0,73,3,1111.55,2,3,4,234,At Risk,1,0,Loyal Customers
14490.0,42,2,1273.47,3,2,4,324,Promising Customers,1,0,Loyal Customers
14491.0,8,1,127.2,5,1,1,511,New Customers,1,0,Loyal Customers
14492.0,66,10,1574.36,3,5,4,354,Loyal Customers,1,0,Loyal Customers
14493.0,26,7,2630.92,4,4,5,445,Champions,1,0,Loyal Customers
14494.0,37,2,261.9,3,2,2,322,Promising Customers,1,0,Loyal Customers
14495.0,283,2,42.5,1,2,1,121,Lost Customers,0,0,VIP Customers
14496.0,9,9,2107.07,5,5,5,555,Champions,1,0,Loyal Customers
14497.0,309,1,221.69,1,1,1,111,Lost Customers,0,0,VIP Customers
14498.0,37,5,1943.51,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14499.0,10,7,1275.0,5,4,4,544,Champions,1,0,Loyal Customers
14505.0,40,16,5823.55,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14506.0,5,3,1256.6,5,3,4,534,Potential Loyalists,1,0,Loyal Customers
14507.0,10,7,1751.92,5,4,4,544,Champions,1,0,Loyal Customers
14508.0,12,4,536.02,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
14509.0,170,1,110.95,1,1,1,111,Lost Customers,0,0,VIP Customers
14510.0,11,4,964.55,5,4,4,544,Champions,1,0,Loyal Customers
14512.0,19,5,940.69,4,4,3,443,Loyal Customers,1,0,Loyal Customers
14513.0,72,3,332.42,2,3,2,232,At Risk,1,0,Loyal Customers
14514.0,72,7,3385.59,2,4,5,245,At Risk,1,0,Loyal Customers
14515.0,23,9,1616.81,4,5,4,454,Champions,1,0,Loyal Customers
14516.0,152,1,151.17,2,1,1,211,Lost Customers,0,0,VIP Customers
14519.0,319,2,203.14,1,2,1,121,Lost Customers,0,0,VIP Customers
14521.0,113,2,167.65,2,2,1,221,Lost Customers,1,0,Loyal Customers
14522.0,231,4,773.8800000000001,1,4,3,143,At Risk,0,0,VIP Customers
14524.0,45,4,1066.03,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14525.0,64,8,3810.64,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14526.0,25,1,258.65,4,1,2,412,Promising Customers,1,0,Loyal Customers
14527.0,1,108,18036.76,5,5,5,555,Champions,3,-1,Churn Risk
14530.0,32,13,3106.51,4,5,5,455,Champions,1,0,Loyal Customers
14531.0,115,1,376.34,2,1,2,212,Lost Customers,1,0,Loyal Customers
14532.0,47,8,2900.18,3,5,5,355,Loyal Customers,1,0,Loyal Customers
14533.0,43,6,1372.5,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14534.0,33,13,1677.37,4,5,4,454,Champions,1,0,Loyal Customers
14535.0,31,7,2983.39,4,4,5,445,Champions,1,0,Loyal Customers
14537.0,242,2,279.89,1,2,2,122,Lost Customers,0,0,VIP Customers
14538.0,166,3,982.59,2,3,4,234,At Risk,0,0,VIP Customers
14540.0,15,9,2747.08,4,5,5,455,Champions,1,0,Loyal Customers
14541.0,52,6,1038.03,3,4,4,344,Loyal Customers,1,0,Loyal Customers
14543.0,16,29,8989.54,4,5,5,455,Champions,1,0,Loyal Customers
14544.0,106,1,934.23,2,1,3,213,Lost Customers,1,0,Loyal Customers
14545.0,310,1,349.25,1,1,2,112,Lost Customers,0,0,VIP Customers
14546.0,12,11,2505.11,5,5,5,555,Champions,1,0,Loyal Customers
14548.0,120,7,1888.49,2,4,4,244,At Risk,1,0,Loyal Customers
14549.0,56,3,624.36,3,3,3,333,Lost Customers,1,0,Loyal Customers
14550.0,24,2,587.69,4,2,3,423,Potential Loyalists,1,0,Loyal Customers
14551.0,45,7,670.41,3,4,3,343,Loyal Customers,1,0,Loyal Customers
14552.0,16,2,343.71,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
14553.0,47,5,933.83,3,4,3,343,Loyal Customers,1,0,Loyal Customers
14555.0,17,5,1982.34,4,4,4,444,Champions,1,0,Loyal Customers
14556.0,232,3,815.69,1,3,3,133,At Risk,0,0,VIP Customers
14558.0,289,5,614.1,1,4,3,143,At Risk,0,0,VIP Customers
14559.0,26,1,75.6,4,1,1,411,Promising Customers,1,0,Loyal Customers
14560.0,15,22,3876.26,4,5,5,455,Champions,1,0,Loyal Customers
